"IGN";"NPL";"cdom";"essmaj_mature_40_code";"typologie_mature_simplifiee";"fa_mask";"hdom_mean_m";"hdom_median_m";"n_pix_hdom"
7112;231;244,647634428139;"3-63%;1-37%";"Hetraie";1;27,7177778879801;27,6000003814697;45
7112;246;169,736568804805;"1-59%;11-20%";"Chenaie";1;26,94878043198;27;41
7112;248;187;"14-100%";"Autres peuplements feuillus";1;26,6513514132113;26,2999992370605;37
7112;252;211,984185800455;"1-71%;3-29%";"Chenaie";1;28,7952381315685;28,3999996185303;42
7112;258;219,857849525691;"1-100%";"Chenaie";1;26,540000295639;26,2999992370605;40
7112;263;55;"11-100%";"Autres peuplements feuillus";1;22,6142858323597;20,7000007629395;42
7112;273;96;"5-99%;4-1%";"Frenaie";1;26,0395350788915;25,8999996185303;43
7112;284;313,994742234247;"3-64%;1-36%";"Hetraie";1;29,7199995517731;28,7999992370605;40
7112;301;217,806817123524;"1-72%;3-15%";"Chenaie";1;24,6878045244915;24;41
7112;305;220;"3-92%;1-8%";"Hetraie";1;29,0414632006389;29,2000007629395;41
7112;307;125,902716990411;"3-100%";"Hetraie";1;26,2731706572742;26,8999996185303;41
7134;2;185,877065442242;"3-73%;1-27%";"Hetraie";1;28,2256407126402;28,7999992370605;39
7134;6;234,834288082869;"3-100%";"Hetraie";1;30,3195122509468;29,7999992370605;41
7134;23;177,975698926079;"1-100%";"Chenaie";1;28,7238096509661;29,1000003814697;42
7134;44;220,286591263014;"1-100%";"Chenaie";1;28,5219515358529;28,1000003814697;41
7134;92;195,590597207007;"1-63%;14-19%";"Chenaie";1;27,3324996948242;26,8499994277954;40
7134;145;218,075052949163;"3-100%";"Hetraie";1;29,4324995994568;28,8999996185303;40
7134;172;237,95427856756;"3-100%";"Hetraie";1;30,6365858868855;31,7000007629395;41
7134;231;151,545108007785;"3-89%;1-11%";"Hetraie";1;26,169047491891;25,2999992370605;42
7134;317;185;"1-74%;3-26%";"Chenaie";1;24,8116282529609;24,5;43
7156;166;213;"3-70%;14-30%";"Hetraie";1;30,9899998664856;30,8999996185303;40
7156;168;260;"1-100%";"Chenaie";1;26,3095236732846;26,3999996185303;42
7156;204;177;"5-99%;7-1%";"Frenaie";1;29,7023811794463;30,1000003814697;42
7156;227;209,835208109857;"3-35%;1-25%";"Autres peuplements feuillus";1;30,2000000363305;30,3999996185303;42
7156;248;263;"3-79%;29-21%";"Hetraie";1;30,776190394447;31,1000003814697;42
7178;103;230,98139937858;"3-56%;4-23%";"Hetraie";1;26,1804876094911;25,8999996185303;41
7178;162;167;"3-100%";"Hetraie";1;31,225;32,5999984741211;40
7178;221;184,491102792609;"1-100%";"Chenaie";1;21,2949999809265;22,1000003814697;40
7212;23;250,609845474333;"1-99%;3-1%";"Chenaie";1;30,3809522901263;29,8999996185303;42
4156;292;165;"1-69%;4-28%";"Chenaie";1;27,631707307769;26,7999992370605;41
4178;267;121;"26-100%";"Autres peuplements feuillus";1;23,6837837631638;24,7000007629395;37
4256;37;232;"1-81%;4-19%";"Chenaie";1;25,9474999427795;26,2999992370605;40
4256;58;282,121896016017;"1-99%;11-1%";"Chenaie";1;25,9523811340332;25,7000007629395;42
4256;117;409,206590789194;"3-99%;45-1%";"Hetraie";1;32,399999332428;32;40
4734;282;338,355396870637;"1-83%;7-17%";"Chenaie";1;28,0463417332347;28,1000003814697;41
4778;52;193,502864248606;"3-85%;13-15%";"Hetraie";1;30,6317073542897;30,7000007629395;41
4778;111;199;"1-53%;3-47%";"Chenaie";1;33,5545454314261;33,0999984741211;33
4778;138;288;"1-78%;14-22%";"Chenaie";1;28,072972942043;28;37
4778;277;202,854193556471;"1-100%";"Chenaie";1;26,5627904936325;26,3999996185303;43
4778;298;204,920929002273;"1-100%";"Chenaie";1;26,4097558463492;26,5;41
4812;292;124;"11-53%;1-47%";"Autres peuplements feuillus";1;26,9166667726305;26,3999996185303;18
4856;27;190,592634305044;"1-80%;44-20%";"Chenaie";1;24,3214284806024;24,2000007629395;42
4856;107;274,964875840641;"1-100%";"Chenaie";1;24,7157894435682;24,1000003814697;38
4912;181;197;"1-100%";"Chenaie";1;24,0846155606783;23,7000007629395;39
5278;52;202;"1-100%";"Chenaie";1;27,7717949304825;28,2000007629395;39
5278;107;252,859503362563;"1-84%;7-16%";"Chenaie";1;28,5853655745343;28,7999992370605;41
5278;122;185,578510087688;"5-59%;4-41%";"Frenaie";1;29,1947363803261;29;38
5334;58;240,481157282192;"1-99%;4-1%";"Chenaie";1;22,947500038147;22,8500003814697;40
5334;101;260;"1-50%;3-50%";"Chenaie";1;26,2809520903088;26,2999992370605;42
5334;122;138;"1-100%";"Chenaie";1;23,1564102172852;22,5;39
5334;187;61;"11-100%";"Autres peuplements feuillus";1;22,6476191111973;23,1000003814697;42
5356;117;147,877065442242;"1-49%;11-26%";"Autres peuplements feuillus";1;25,3829271270008;25,7000007629395;41
5356;218;202,983036759754;"1-100%";"Chenaie";1;23,2474994659424;23,7999992370605;40
5356;298;252,43859591614;"1-100%";"Chenaie";1;23,7574999809265;24,6000003814697;40
5378;37;172;"1-100%";"Chenaie";1;23,7214285532633;24,1000003814697;42
5378;58;391;"1-100%";"Chenaie";1;22,5119048527309;22,1000003814697;42
5412;132;193;"1-100%";"Chenaie";1;23,1292680414712;22,8999996185303;41
5456;52;123;"17-64%;1-36%";"Erabliere";1;18,0292682880309;18,8999996185303;41
5456;138;72;"3-100%";"Hetraie";1;20,1923077901204;19,2000007629395;39
5456;212;243,734206628802;"1-100%";"Chenaie";1;25,9651167226392;26,1000003814697;43
5456;218;277,984052397728;"1-69%;3-31%";"Chenaie";1;26,1944444974263;26,6000003814697;36
5456;282;235;"1-68%;3-32%";"Chenaie";1;28,6891887252395;27,7999992370605;37
5478;122;224;"1-100%";"Chenaie";1;22,9536588715344;23;41
5734;191;151;"1-77%;3-23%";"Chenaie";1;24,8880957194737;25;42
5778;277;161;"1-100%";"Chenaie";1;24,109524227324;24,2000007629395;42
5812;31;166,636086406228;"1-100%";"Chenaie";1;22,2279070477153;21,5;43
5812;37;155;"1-100%";"Chenaie";1;19,8170730776903;19,7999992370605;41
5812;128;100;"1-100%";"Chenaie";1;17,8707317259254;16,7000007629395;41
5812;191;147,98243792032;"1-100%";"Chenaie";1;21,9897431593675;22;39
5834;261;128;"1-100%";"Chenaie";1;19,7558139978453;19,5;43
5856;58;209,075811408904;"1-82%;11-18%";"Chenaie";1;21,3000003723871;22,2000007629395;42
5856;117;197,221735923288;"1-77%;3-23%";"Chenaie";1;23,935000038147;24,1000003814697;40
5856;187;146,992092900227;"1-100%";"Chenaie";1;22,2702702187203;21,1000003814697;37
5856;208;157;"1-100%";"Chenaie";1;24,6380950382778;25,3999996185303;42
5878;117;109;"1-100%";"Chenaie";1;22,8761904580253;23,8999996185303;42
5878;132;41;"13-100%";"Autres peuplements feuillus";1;22,9624997615814;25;40
5878;187;135,736568804805;"1-100%";"Chenaie";1;21,3055557674832;20,2000007629395;36
5878;208;143,969673867186;"1-74%;3-26%";"Chenaie";1;25,7804881770436;27,1000003814697;41
5878;218;205,756989260785;"1-100%";"Chenaie";1;24,0642858232771;24,5;42
5878;267;40;"3-100%";"Hetraie";1;13,5214285850525;12,8000001907349;42
5878;298;187,857672204092;"1-100%";"Chenaie";1;23,4658532491544;23,7000007629395;41
5912;31;156,701444645446;"1-100%";"Chenaie";1;17,8410258170886;18,5;39
5912;42;166;"1-100%";"Chenaie";1;18,6000000181652;19,2999992370605;42
5912;132;172,947313760961;"1-100%";"Chenaie";1;23,6499998569489;23,8999996185303;40
5912;181;224;"1-95%;3-5%";"Chenaie";1;21,8846155802409;22,3999996185303;39
5912;191;217;"1-100%";"Chenaie";1;26,4967741197155;25,7000007629395;31
5912;277;151;"3-61%;1-39%";"Hetraie";1;26,2150000572205;27,75;40
5912;282;240;"1-100%";"Chenaie";1;25,9609756934934;25,7000007629395;41
6234;267;135;"1-100%";"Chenaie";1;25,9142859776815;26,7999992370605;42
6334;48;139,457176312116;"1-100%";"Chenaie";1;18,5274999141693;18,2999992370605;40
6334;101;153,778601206365;"11-65%;1-35%";"Autres peuplements feuillus";1;25,4804882421726;24,7000007629395;41
6334;122;67;"3-100%";"Hetraie";1;22,2652176566746;22,1000003814697;23
6334;132;222,380322615003;"3-100%";"Hetraie";1;29,1095238186064;29,5;42
6334;181;193,930953367862;"1-62%;3-38%";"Chenaie";1;24,7904763902937;24,2000007629395;42
6334;282;177,521345308427;"1-80%;11-20%";"Chenaie";1;23,2162791850955;22,7999992370605;43
6434;191;41;"3-100%";"Hetraie";1;17,0214290164766;16,5;42
6712;292;189;"4-42%;13-30%";"Autres peuplements feuillus";1;27,5439023273747;28,3999996185303;41
6778;218;289,863462903492;"1-83%;4-17%";"Chenaie";1;27,6357143492926;28;42
6778;277;195;"1-80%;3-20%";"Chenaie";1;31,1621615951126;32,0999984741211;37
6812;31;85;"3-100%";"Hetraie";1;24,1049996376038;23,8999996185303;40
6812;48;189,917144041434;"3-72%;1-28%";"Hetraie";1;31,4199994087219;32,0999984741211;40
6856;58;202,789255043844;"1-100%";"Chenaie";1;25,1024389499571;25,3999996185303;41
7034;181;228,484455742157;"1-100%";"Chenaie";1;24,3874997138977;24,3999996185303;40
7112;267;253,420451370571;"3-76%;1-24%";"Hetraie";1;27,4600002288818;27,3999996185303;40
7112;271;201,89385853515;"1-100%";"Chenaie";1;27,0756099049638;26,7000007629395;41
7112;288;135;"3-70%;1-30%";"Hetraie";1;25,1121949451726;24,6000003814697;41
